,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
7Networks_LH_Limbic_TempPole_1,1101.0,1605.0,563.0,610.0,317.0,205.0,871.0,494.0,93.0,1210.0,283.0,189.0,957.0,162.0,28.0,37.0,2.0,10.0,5.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,1633.0,306.0,36.0,1.0,0.0,1.0,99.0,29.0,13.0,1.0,1.0,5.0,8.0,14.0,4.0,10.0,79.0,7.0,5.0,26.0,3.0,11.0,1.0,4.0,35.0,93.0,0.0,5756.0,2430.0,4.0,47.0,24.0,1.0,354.0,45.0,18.0,3.0,5.0,33.0,8.0,123.0,81.0,1.0,2269.0,255.0,138.0,34.0,49.0,27.0,165.0,51.0,78.0,34.0,17.0,13.0,52.0,28.0,22.0,25.0,18.0,6.0,11.0,32.0,6.0,11.0,550.0,217.0,12.0,25.0,2698.0,3.0,2.0,11.0,1.0,17.0,69.0,2.0,34.0,3.0,4.0,0.0,27.0,9.0,46.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,52.0,0.0,20.0,26.0,7.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,3.0,4.0,2.0,3.0,1.0,13.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,20.0,0.0,2.0,4.0,0.0,7.0,7.0,4.0,11.0,6.0,4.0,1.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,0.0,19.0,43.0,45.0
7Networks_LH_Limbic_TempPole_2,1083.0,2759.0,1500.0,534.0,915.0,71.0,1353.0,1401.0,226.0,744.0,663.0,88.0,1067.0,423.0,55.0,71.0,13.0,31.0,23.0,17.0,6.0,0.0,3.0,1.0,0.0,5.0,1.0,10.0,5.0,3.0,9578.0,1454.0,96.0,6.0,0.0,3.0,142.0,63.0,33.0,11.0,7.0,40.0,40.0,56.0,13.0,35.0,92.0,17.0,14.0,181.0,4.0,2.0,0.0,9.0,5.0,27.0,5756.0,0.0,290.0,14.0,174.0,52.0,8.0,4055.0,21.0,24.0,3.0,27.0,172.0,30.0,98.0,10.0,0.0,2269.0,4343.0,227.0,100.0,173.0,121.0,715.0,201.0,339.0,30.0,1.0,18.0,19.0,188.0,0.0,7.0,1.0,21.0,15.0,157.0,6.0,36.0,95.0,51.0,2.0,12.0,2323.0,2.0,5.0,11.0,2.0,13.0,80.0,4.0,54.0,8.0,10.0,6.0,40.0,19.0,56.0,17.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,47.0,1.0,19.0,19.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,13.0,0.0,2.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,8.0,0.0,0.0,3.0,0.0,3.0,4.0,6.0,12.0,6.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,26.0,42.0,31.0
7Networks_LH_Limbic_TempPole_3,182.0,284.0,81.0,105.0,62.0,18.0,154.0,63.0,21.0,165.0,35.0,27.0,107.0,34.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,6.0,2.0,202.0,17.0,9.0,1.0,0.0,0.0,39.0,11.0,3.0,0.0,4.0,10.0,1.0,2.0,0.0,2.0,1884.0,37.0,6.0,8.0,4.0,0.0,0.0,12.0,423.0,891.0,2430.0,290.0,0.0,362.0,6.0,9.0,0.0,24.0,269.0,78.0,9.0,4.0,2.0,1.0,20.0,1.0,2.0,584.0,9.0,12.0,4.0,2.0,2.0,36.0,3.0,20.0,399.0,52.0,104.0,221.0,38.0,10.0,36.0,6.0,18.0,18.0,8.0,4.0,9.0,48.0,25.0,2.0,4.0,400.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,21.0,6.0,1.0,4.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,21.0,7.0,2.0,0.0,6.0,11.0,16.0
7Networks_LH_Limbic_TempPole_4,15.0,131.0,46.0,17.0,167.0,6.0,125.0,70.0,47.0,30.0,70.0,11.0,153.0,72.0,902.0,157.0,11.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,4.0,9.0,4.0,4.0,22.0,16.0,32.0,1.0,0.0,1.0,62.0,50.0,12.0,5.0,6.0,4.0,1.0,16.0,4.0,5.0,2050.0,37.0,6.0,11.0,7.0,1.0,1.0,10.0,63.0,74.0,4.0,14.0,362.0,0.0,28.0,25.0,0.0,12.0,83.0,52.0,14.0,9.0,5.0,3.0,35.0,7.0,0.0,3586.0,29.0,927.0,47.0,56.0,6.0,112.0,9.0,34.0,252.0,0.0,103.0,91.0,37.0,1.0,46.0,3.0,31.0,11.0,12.0,5.0,14.0,15.0,23.0,0.0,9.0,10.0,0.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,0.0,2.0,2.0,1.0,4.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,8.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,4.0,28.0,3.0,0.0,5.0,12.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,9.0,3.0,2.0,1.0,6.0,19.0,10.0
7Networks_LH_Cont_Par_1,6.0,18.0,76.0,1.0,37.0,4.0,19.0,557.0,12.0,4.0,54.0,4.0,63.0,37.0,530.0,705.0,79.0,374.0,116.0,229.0,192.0,2.0,89.0,66.0,24.0,43.0,54.0,49.0,12.0,12.0,239.0,2761.0,184.0,143.0,15.0,139.0,219.0,1096.0,181.0,89.0,82.0,77.0,244.0,309.0,209.0,802.0,622.0,19.0,68.0,475.0,9.0,2.0,10.0,35.0,2.0,6.0,47.0,174.0,6.0,28.0,0.0,4954.0,687.0,843.0,12.0,24.0,4.0,73.0,458.0,213.0,50.0,20.0,0.0,139.0,183.0,431.0,348.0,713.0,662.0,679.0,3104.0,5371.0,17.0,0.0,18.0,14.0,254.0,0.0,2.0,1.0,19.0,24.0,1194.0,26.0,66.0,12.0,19.0,1.0,26.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,33.0,1.0,2.0,2.0,0.0,2.0,5.0,2.0,23.0,1.0,19.0,63.0,47.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,18.0,2.0,1.0,14.0,3.0,1.0,2.0,1.0,1.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,8.0,27.0,41.0
7Networks_LH_Cont_Par_2,8.0,17.0,48.0,1.0,17.0,2.0,12.0,182.0,7.0,4.0,69.0,0.0,34.0,34.0,297.0,536.0,50.0,404.0,49.0,748.0,1187.0,2.0,638.0,446.0,493.0,299.0,459.0,142.0,49.0,59.0,93.0,635.0,3170.0,724.0,486.0,1811.0,472.0,5226.0,76.0,409.0,482.0,155.0,445.0,51.0,222.0,292.0,388.0,11.0,39.0,343.0,13.0,1.0,6.0,53.0,5.0,14.0,24.0,52.0,9.0,25.0,4954.0,0.0,4130.0,114.0,13.0,18.0,4.0,42.0,478.0,643.0,36.0,8.0,0.0,100.0,31.0,238.0,60.0,78.0,110.0,2982.0,49.0,8538.0,16.0,1.0,3.0,25.0,115.0,0.0,4.0,0.0,17.0,10.0,2767.0,122.0,58.0,3.0,10.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,3.0,17.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,16.0,3.0,14.0,42.0,31.0,2.0,7.0,5.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,19.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,23.0,8.0,1.0,6.0,19.0,1.0,6.0,2.0,1.0,7.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,8.0,1.0,2.0,2.0,14.0,17.0
7Networks_LH_Cont_Par_3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0,0.0,2.0,2.0,37.0,80.0,65.0,1017.0,160.0,743.0,308.0,2.0,798.0,192.0,684.0,80.0,277.0,66.0,58.0,23.0,9.0,34.0,18.0,1896.0,3104.0,1599.0,65.0,800.0,131.0,405.0,90.0,58.0,393.0,89.0,1097.0,1248.0,126.0,5.0,79.0,618.0,3.0,3.0,9.0,44.0,0.0,0.0,1.0,8.0,0.0,0.0,687.0,4130.0,0.0,25.0,0.0,6.0,0.0,19.0,274.0,204.0,12.0,4.0,0.0,7.0,7.0,25.0,11.0,38.0,1.0,38.0,74.0,73.0,0.0,0.0,1.0,2.0,122.0,0.0,2.0,0.0,10.0,7.0,735.0,14.0,44.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,33.0,7.0,10.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,23.0,30.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,27.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,7.0,3.0,2.0,1.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,10.0
7Networks_LH_Cont_Temp_1,74.0,473.0,380.0,41.0,556.0,14.0,369.0,819.0,238.0,84.0,528.0,25.0,753.0,393.0,56.0,186.0,33.0,186.0,83.0,29.0,10.0,1.0,5.0,4.0,6.0,11.0,12.0,28.0,4.0,6.0,3550.0,3992.0,144.0,22.0,1.0,9.0,225.0,97.0,85.0,33.0,10.0,91.0,105.0,269.0,61.0,200.0,163.0,58.0,50.0,564.0,12.0,2.0,5.0,21.0,21.0,29.0,354.0,4055.0,24.0,12.0,843.0,114.0,25.0,0.0,32.0,46.0,4.0,54.0,389.0,40.0,80.0,15.0,2.0,1120.0,4564.0,460.0,1724.0,1031.0,760.0,954.0,1326.0,1330.0,69.0,1.0,59.0,55.0,561.0,0.0,13.0,3.0,66.0,41.0,219.0,47.0,110.0,52.0,36.0,1.0,15.0,31.0,2.0,1.0,4.0,2.0,6.0,9.0,2.0,16.0,2.0,2.0,1.0,11.0,3.0,25.0,8.0,5.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,24.0,0.0,18.0,35.0,14.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,3.0,8.0,4.0,20.0,0.0,5.0,2.0,1.0,5.0,0.0,7.0,1.0,1.0,4.0,0.0,5.0,3.0,1.0,0.0,1.0,4.0,0.0,52.0,10.0,0.0,6.0,18.0,2.0,6.0,2.0,3.0,4.0,9.0,1.0,0.0,4.0,0.0,4.0,1.0,8.0,5.0,1.0,1.0,8.0,20.0,25.0
7Networks_LH_Cont_OFC_1,65.0,233.0,64.0,64.0,99.0,12.0,193.0,53.0,25.0,95.0,41.0,12.0,85.0,33.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,4.0,19.0,20.0,10.0,2.0,0.0,0.0,40.0,12.0,9.0,0.0,0.0,2.0,0.0,6.0,0.0,3.0,254.0,38.0,5.0,19.0,5.0,1.0,0.0,4.0,3146.0,7027.0,45.0,21.0,269.0,83.0,12.0,13.0,0.0,32.0,0.0,1198.0,28.0,9.0,2.0,1.0,19.0,9.0,1.0,1036.0,37.0,61.0,5.0,14.0,6.0,50.0,8.0,33.0,3485.0,8.0,526.0,2295.0,56.0,11.0,42.0,7.0,19.0,18.0,3.0,4.0,8.0,10.0,20.0,0.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,1.0,22.0,7.0,193.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,18.0,9.0,0.0,1.0,4.0,0.0,0.0,22.0,8.0,0.0,5.0,4.0,0.0,5.0,4.0,3.0,0.0,3.0,0.0,0.0,5.0,64.0,14.0,2.0,58.0,5.0,1.0,0.0,7.0,38.0,11.0
7Networks_LH_Cont_PFCl_1,41.0,207.0,43.0,31.0,97.0,12.0,139.0,36.0,20.0,58.0,28.0,4.0,75.0,33.0,5.0,30.0,6.0,17.0,3.0,8.0,9.0,4.0,1.0,2.0,0.0,16.0,8.0,30.0,14.0,13.0,32.0,40.0,14.0,1.0,0.0,0.0,36.0,26.0,12.0,4.0,15.0,34.0,15.0,21.0,2.0,8.0,359.0,130.0,25.0,101.0,708.0,28.0,11.0,18.0,105.0,331.0,18.0,24.0,78.0,52.0,24.0,18.0,6.0,46.0,1198.0,0.0,3137.0,9805.0,707.0,10.0,24.0,20.0,4.0,413.0,33.0,80.0,14.0,31.0,8.0,63.0,16.0,25.0,624.0,19.0,2366.0,6375.0,1367.0,47.0,1097.0,199.0,926.0,526.0,471.0,242.0,148.0,32.0,37.0,13.0,21.0,12.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,11.0,2.0,3.0,6.0,13.0,0.0,2.0,4.0,2.0,1.0,7.0,4.0,31.0,16.0,7.0,22.0,26.0,18.0,587.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,1.0,402.0,253.0,268.0,24.0,147.0,38.0,11.0,17.0,8.0,11.0,93.0,236.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,214.0,71.0,116.0,35.0,958.0,340.0,23.0,2.0,7.0,26.0,26.0
7Networks_LH_Cont_PFCl_2,8.0,29.0,8.0,2.0,17.0,8.0,27.0,14.0,3.0,6.0,6.0,2.0,12.0,7.0,2.0,5.0,1.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,7.0,0.0,17.0,4.0,0.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,9.0,9.0,3.0,5.0,42.0,6.0,3.0,1.0,3.0,125.0,23.0,9.0,36.0,10904.0,17.0,12.0,13.0,4.0,26.0,3.0,3.0,9.0,14.0,4.0,4.0,0.0,4.0,28.0,3137.0,0.0,5986.0,313.0,2.0,3.0,13.0,9.0,45.0,10.0,11.0,1.0,2.0,0.0,9.0,0.0,4.0,33.0,10.0,124.0,8317.0,161.0,21.0,4303.0,98.0,2359.0,344.0,609.0,815.0,152.0,11.0,18.0,1.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,19.0,7.0,2.0,10.0,8.0,1.0,242.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,223.0,166.0,243.0,28.0,120.0,34.0,8.0,3.0,6.0,4.0,71.0,162.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,112.0,28.0,89.0,21.0,869.0,283.0,20.0,2.0,2.0,11.0,1.0
7Networks_LH_Cont_PFCl_3,3.0,13.0,17.0,1.0,11.0,9.0,13.0,33.0,3.0,1.0,21.0,0.0,14.0,5.0,6.0,39.0,3.0,8.0,7.0,5.0,14.0,10.0,1.0,2.0,3.0,31.0,8.0,49.0,23.0,9.0,57.0,128.0,10.0,2.0,1.0,4.0,12.0,27.0,18.0,8.0,25.0,109.0,89.0,49.0,8.0,37.0,189.0,65.0,24.0,196.0,7348.0,54.0,23.0,41.0,0.0,5.0,5.0,27.0,4.0,9.0,73.0,42.0,19.0,54.0,9.0,9805.0,5986.0,0.0,5061.0,39.0,6.0,18.0,8.0,46.0,19.0,21.0,17.0,36.0,9.0,118.0,41.0,31.0,56.0,2.0,657.0,1017.0,2957.0,22.0,1140.0,244.0,2915.0,1040.0,2269.0,935.0,354.0,23.0,37.0,19.0,24.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,4.0,8.0,47.0,0.0,1.0,6.0,2.0,2.0,3.0,4.0,61.0,34.0,12.0,36.0,2.0,5.0,85.0,0.0,0.0,0.0,13.0,0.0,1.0,8.0,1.0,79.0,77.0,223.0,82.0,193.0,86.0,37.0,4.0,5.0,9.0,186.0,481.0,2.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,233.0,12.0,50.0,39.0,327.0,461.0,67.0,14.0,6.0,21.0,8.0
